pilot_id,dataset_split,source_message_id,raw_text,normalized_text,segment_name,market_group,record_type,action_label,action_scope,symbol_group,symbol,symbols_json,contract_month,strike_price,option_type,direction,quantity_percent,quantity_basis,remaining_holding_multiplier,quantity_rule_source,execution_prices_json,execution_price_primary,stop_loss,targets_json,target_1,target_2,is_correction,is_multi_instrument,requires_context,auto_apply_eligible,label_confidence,needs_review,label_status,label_source,normalized_text_hash,created_at
PILOT-158,train,6a3cf7d156a63e397cfcca0d,BUY HINDALCO(JULY)@955 SL 940 TGT 970-980,BUY HINDALCO(JULY)@955 SL 940 TGT 970-980,NSE,INDIA_EQUITY,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,HINDALCO,"[""HINDALCO""]",JUL,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,[955.0],955.0,940.0,"[970.0, 980.0]",970.0,980.0,False,False,False,True,0.98,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,0dd91abcddc94af3,2026-06-25T09:41:37.909Z
PILOT-169,train,6a27c818109e0591bbf7561d,BUY ADANIENT @2967 SL 2930 TGT 3030-3080,BUY ADANIENT @2967 SL 2930 TGT 3030-3080,NSE,INDIA_EQUITY,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,ADANIENT,"[""ADANIENT""]",,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,[2967.0],2967.0,2930.0,"[3030.0, 3080.0]",3030.0,3080.0,False,False,False,True,0.98,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,275361281eb0c196,2026-06-09T08:00:24.256Z
PILOT-079,train,6a20c49359359ea1faef26ef,Market is expected to move higher in today's session. Buy s&p500 @ 7530 with S/L 7500 for target 7600,Market is expected to move higher in today's session. Buy s&p500 @ 7530 with S/L 7500 for target 7600,International Market,GLOBAL_INDEX_OR_MACRO,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,SP500,"[""SP500""]",,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,[7530.0],7530.0,7500.0,[7600.0],7600.0,,False,False,False,True,0.98,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,df12608cdd3a3960,2026-06-04T00:19:31.926Z
PILOT-258,train,6a184e2359359ea1faee8e99,Buy crude @ 8490 SL 8400 TGT 8650-8800,Buy crude @ 8490 SL 8400 TGT 8650-8800,MCX,INDIA_COMMODITY,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,CRUDE,"[""CRUDE""]",,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,[8490.0],8490.0,8400.0,"[8650.0, 8800.0]",8650.0,8800.0,False,False,False,True,0.98,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,992b11f2b3107e4e,2026-05-28T14:16:03.893Z
PILOT-106,train,6a16f7fadfef2e015044ec66,Buy 50% Dow @50640 with SL 50200 for target 51000,Buy 50% Dow @50640 with SL 50200 for target 51000,International Market,GLOBAL_INDEX_OR_MACRO,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,DOW,"[""DOW""]",,,,LONG,50.0,MODEL_ALLOCATION,,EXPLICIT_PERCENT,[50640.0],50640.0,50200.0,[51000.0],51000.0,,False,False,False,True,0.98,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,b25e8264e2d44677,2026-05-27T13:56:10.625Z
PILOT-148,train,6a1e2c8559359ea1faeed6d0,"Buy silver July @75.40 & 74.60 with sl 74,00 for target 77.00-78.00","Buy silver July @75.40 & 74.60 with sl 74,00 for target 77.00-78.00",International Market,GLOBAL_COMMODITY,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,SILVER,"[""SILVER""]",JUL,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,"[75.4, 74.6]",75.4,74.0,"[77.0, 78.0]",77.0,78.0,False,False,False,True,0.98,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,023bd87f57a77125,2026-06-02T01:06:13.882Z
PILOT-163,train,6a281f00109e0591bbf76d88,Buy VX @ 18.02 with SL 17.00 for target 19.50-20.00,Buy VX @ 18.02 with SL 17.00 for target 19.50-20.00,International Market,GLOBAL_INDEX_OR_MACRO,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,VIX,"[""VIX""]",,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,[18.02],18.02,17.0,"[19.5, 20.0]",19.5,20.0,False,False,False,True,0.98,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,61f8b36868c9d217,2026-06-09T14:11:12.585Z
PILOT-208,train,6a2ac1d1b0b2fbc3f68c2569,Buy 50% avgo @377.70 for target 400-420,Buy 50% avgo @377.70 for target 400-420,International Market,GLOBAL_EQUITY,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,AVGO,"[""AVGO""]",,,,LONG,50.0,MODEL_ALLOCATION,,EXPLICIT_PERCENT,[377.7],377.7,,"[400.0, 420.0]",400.0,420.0,False,False,False,True,0.98,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,45e261e2cec67c55,2026-06-11T14:10:25.414Z
PILOT-174,train,6a1669dcdfef2e015044ce9c,BUY VEDL @350 .50 SL  345 TGT 355-360,BUY VEDL @350.50 SL 345 TGT 355-360,NSE,INDIA_EQUITY,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,VEDL,"[""VEDL""]",,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,[350.5],350.5,345.0,"[355.0, 360.0]",355.0,360.0,False,False,False,True,0.98,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,e09afd304be75631,2026-05-27T03:49:48.741Z
PILOT-213,train,6a2c129db0b2fbc3f68c6c6c,Buy 50% sndk @1983 with SL 1860 for target 2020-2069,Buy 50% sndk @1983 with SL 1860 for target 2020-2069,International Market,GLOBAL_EQUITY,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,SNDK,"[""SNDK""]",,,,LONG,50.0,MODEL_ALLOCATION,,EXPLICIT_PERCENT,[1983.0],1983.0,1860.0,"[2020.0, 2069.0]",2020.0,2069.0,False,False,False,True,0.98,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,fceb75eb7c5ff959,2026-06-12T14:07:25.895Z
PILOT-138,train,6a3d333056a63e397cfcd79b,Buy 50% AMD @ 514 for target 550-570,Buy 50% AMD @ 514 for target 550-570,International Market,GLOBAL_EQUITY,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,AMD,"[""AMD""]",,,,LONG,50.0,MODEL_ALLOCATION,,EXPLICIT_PERCENT,[514.0],514.0,,"[550.0, 570.0]",550.0,570.0,False,False,False,True,0.98,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,08e382f9ecc2f3cb,2026-06-25T13:54:56.340Z
PILOT-210,train,6a13c86a835de84db36970a0,BUY RBLBANK @341.90 SL 336 TGT 348-352,BUY RBLBANK @341.90 SL 336 TGT 348-352,NSE,INDIA_EQUITY,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,RBLBANK,"[""RBLBANK""]",,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,[341.9],341.9,336.0,"[348.0, 352.0]",348.0,352.0,False,False,False,True,0.98,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,95dae1f6412c0834,2026-05-25T03:56:26.763Z
PILOT-147,train,6a1d01a459359ea1faeebf06,BUY ASIANPAINT @2756 SL 2720 TGT 2800-2840,BUY ASIANPAINT @2756 SL 2720 TGT 2800-2840,NSE,INDIA_EQUITY,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,ASIANPAINT,"[""ASIANPAINT""]",,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,[2756.0],2756.0,2720.0,"[2800.0, 2840.0]",2800.0,2840.0,False,False,False,True,0.98,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,305f7c1b8451250d,2026-06-01T03:51:00.656Z
PILOT-070,train,6a1ee7fe59359ea1faeefda6,Buy Russell @ 2920 & 2890 with SL 2880 for target 2940-2970.,Buy Russell @ 2920 & 2890 with SL 2880 for target 2940-2970.,International Market,GLOBAL_INDEX_OR_MACRO,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,RUSSELL,"[""RUSSELL""]",,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,"[2920.0, 2890.0]",2920.0,2880.0,"[2940.0, 2970.0]",2940.0,2970.0,False,False,False,True,0.98,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,6bcc4051352e5279,2026-06-02T14:26:06.304Z
PILOT-047,train,6a1ee91459359ea1faeefde7,Buy Nasdaq @30505 & 30200 with SL 30100 for target 30700-30900,Buy Nasdaq @30505 & 30200 with SL 30100 for target 30700-30900,International Market,GLOBAL_INDEX_OR_MACRO,TRADE_ACTION,OPEN_LONG,SINGLE_INSTRUMENT,,NASDAQ,"[""NASDAQ""]",,,,LONG,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,"[30505.0, 30200.0]",30505.0,30100.0,"[30700.0, 30900.0]",30700.0,30900.0,False,False,False,True,0.98,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,118cc020f1c1eca3,2026-06-02T14:30:44.022Z
PILOT-041,train,6a3beab956a63e397cfc9217,Sell dow @51905 with SL 52360 for target 51600-51400,Sell dow @51905 with SL 52360 for target 51600-51400,International Market,GLOBAL_INDEX_OR_MACRO,TRADE_ACTION,OPEN_SHORT,SINGLE_INSTRUMENT,,DOW,"[""DOW""]",,,,SHORT,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,[51905.0],51905.0,52360.0,"[51600.0, 51400.0]",51600.0,51400.0,False,False,False,True,0.96,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,c7f1b75f53d947b3,2026-06-24T14:33:29.541Z
PILOT-013,train,6a167a58dfef2e015044d6ee,50% SELL NIFTY @24030 SL 24200 TGT 23900-23750,50% SELL NIFTY @24030 SL 24200 TGT 23900-23750,NSE,INDIA_EQUITY,TRADE_ACTION,OPEN_SHORT,SINGLE_INSTRUMENT,,NIFTY,"[""NIFTY""]",,,,SHORT,50.0,MODEL_ALLOCATION,,EXPLICIT_PERCENT,[24030.0],24030.0,24200.0,"[23900.0, 23750.0]",23900.0,23750.0,False,False,False,True,0.97,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,e82f3114dbe5b950,2026-05-27T05:00:08.324Z
PILOT-090,train,6a3a58b71226b8e7029eb1fd,50% SELL BANKNIFTY@57176 SL 57500 TGT OPEN,50% SELL BANKNIFTY @57176 SL 57500 TGT OPEN,Indian Indices,INDIA_INDEX,TRADE_ACTION,OPEN_SHORT,SINGLE_INSTRUMENT,,BANKNIFTY,"[""BANKNIFTY""]",,,,SHORT,50.0,MODEL_ALLOCATION,,EXPLICIT_PERCENT,[57176.0],57176.0,57500.0,[],,,False,False,False,True,0.97,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,8d9f2f23fbb4065f,2026-06-23T09:58:15.724Z
PILOT-241,train,6a278de3109e0591bbf74882,SELL SBIN @994 SL 1012 TGT 973,SELL SBIN @994 SL 1012 TGT 973,NSE,INDIA_EQUITY,TRADE_ACTION,OPEN_SHORT,SINGLE_INSTRUMENT,,SBIN,"[""SBIN""]",,,,SHORT,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,[994.0],994.0,1012.0,[973.0],973.0,,False,False,False,True,0.96,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,b679a92f04661630,2026-06-09T03:52:03.653Z
PILOT-125,train,6a3d36e456a63e397cfcd987,Sell Dow @ 52423 with S/L 52600 for target 51800-51550,Sell Dow @ 52423 with S/L 52600 for target 51800-51550,International Market,GLOBAL_INDEX_OR_MACRO,TRADE_ACTION,OPEN_SHORT,SINGLE_INSTRUMENT,,DOW,"[""DOW""]",,,,SHORT,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,[52423.0],52423.0,52600.0,"[51800.0, 51550.0]",51800.0,51550.0,False,False,False,True,0.96,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,8d2ce635bcae3952,2026-06-25T14:10:44.815Z
PILOT-121,train,6a1d0ebe59359ea1faeec39d,SELL INFY @1210 SL 1232 TGT 1182-1162,SELL INFY @1210 SL 1232 TGT 1182-1162,NSE,INDIA_EQUITY,TRADE_ACTION,OPEN_SHORT,SINGLE_INSTRUMENT,,INFY,"[""INFY""]",,,,SHORT,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,[1210.0],1210.0,1232.0,"[1182.0, 1162.0]",1182.0,1162.0,False,False,False,True,0.96,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,5a9e4fd445daf49f,2026-06-01T04:46:54.303Z
PILOT-129,train,6a19ecb959359ea1faeeb84a,Sell Dow @ 51060 with SL 51260 for target 50600-50200,Sell Dow @ 51060 with SL 51260 for target 50600-50200,International Market,GLOBAL_INDEX_OR_MACRO,TRADE_ACTION,OPEN_SHORT,SINGLE_INSTRUMENT,,DOW,"[""DOW""]",,,,SHORT,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,[51060.0],51060.0,51260.0,"[50600.0, 50200.0]",50600.0,50200.0,False,False,False,True,0.96,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,d6c1ca510330e1ee,2026-05-29T19:44:57.493Z
PILOT-256,train,6a3d45fd56a63e397cfce02d,Sell crude@ 71.60 sl 73.60 tgt 68,Sell crude @ 71.60 sl 73.60 tgt 68,International Market,GLOBAL_COMMODITY,TRADE_ACTION,OPEN_SHORT,SINGLE_INSTRUMENT,,CRUDE,"[""CRUDE""]",,,,SHORT,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,[71.6],71.6,73.6,[68.0],68.0,,False,False,False,True,0.96,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,cde61e75737c997f,2026-06-25T15:15:09.048Z
PILOT-043,train,6a1e9dde59359ea1faeeeb8a,50% SELL NIFTY @23585 TGT 23300-23000,50% SELL NIFTY @23585 TGT 23300-23000,NSE,INDIA_EQUITY,TRADE_ACTION,OPEN_SHORT,SINGLE_INSTRUMENT,,NIFTY,"[""NIFTY""]",,,,SHORT,50.0,MODEL_ALLOCATION,,EXPLICIT_PERCENT,[23585.0],23585.0,,"[23300.0, 23000.0]",23300.0,23000.0,False,False,False,True,0.97,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,67125ff4c8540d76,2026-06-02T09:09:50.722Z
PILOT-223,train,6a2256d7109e0591bbf6eb5d,50% SELL BANKNIFTY @55045 SL 55500 TGT 54500-54000,50% SELL BANKNIFTY @55045 SL 55500 TGT 54500-54000,Indian Indices,INDIA_INDEX,TRADE_ACTION,OPEN_SHORT,SINGLE_INSTRUMENT,,BANKNIFTY,"[""BANKNIFTY""]",,,,SHORT,50.0,MODEL_ALLOCATION,,EXPLICIT_PERCENT,[55045.0],55045.0,55500.0,"[54500.0, 54000.0]",54500.0,54000.0,False,False,False,True,0.97,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,ebbafb053844e2c7,2026-06-05T04:55:51.528Z
PILOT-273,train,6a2bc758b0b2fbc3f68c5991,50% SELL BANKNIFTY@56598 SL 57000 TGT 56000-55800,50% SELL BANKNIFTY @56598 SL 57000 TGT 56000-55800,Indian Indices,INDIA_INDEX,TRADE_ACTION,OPEN_SHORT,SINGLE_INSTRUMENT,,BANKNIFTY,"[""BANKNIFTY""]",,,,SHORT,50.0,MODEL_ALLOCATION,,EXPLICIT_PERCENT,[56598.0],56598.0,57000.0,"[56000.0, 55800.0]",56000.0,55800.0,False,False,False,True,0.97,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,bb1e8037a7a0ca1f,2026-06-12T08:46:16.861Z
PILOT-132,train,6a296db3109e0591bbf7968d,Sell crude @ 89.80 with S/L 92.00 for target 87-86,Sell crude @ 89.80 with S/L 92.00 for target 87-86,International Market,GLOBAL_COMMODITY,TRADE_ACTION,OPEN_SHORT,SINGLE_INSTRUMENT,,CRUDE,"[""CRUDE""]",,,,SHORT,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,[89.8],89.8,92.0,"[87.0, 86.0]",87.0,86.0,False,False,False,True,0.96,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,7430db94861882fc,2026-06-10T13:59:15.724Z
PILOT-193,train,6a2b8118b0b2fbc3f68c3c32,50% SELL BANKNIFTY @56000 SL 56600 TGT 55600-55200,50% SELL BANKNIFTY @56000 SL 56600 TGT 55600-55200,Indian Indices,INDIA_INDEX,TRADE_ACTION,OPEN_SHORT,SINGLE_INSTRUMENT,,BANKNIFTY,"[""BANKNIFTY""]",,,,SHORT,50.0,MODEL_ALLOCATION,,EXPLICIT_PERCENT,[56000.0],56000.0,56600.0,"[55600.0, 55200.0]",55600.0,55200.0,False,False,False,True,0.97,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,3136a4eb82e5dabb,2026-06-12T03:46:32.331Z
PILOT-186,train,6a166a88dfef2e015044cf28,SELL UNIONBANK @170 SL 173 TGT 160,SELL UNIONBANK @170 SL 173 TGT 160,NSE,INDIA_EQUITY,TRADE_ACTION,OPEN_SHORT,SINGLE_INSTRUMENT,,UNIONBANK,"[""UNIONBANK""]",,,,SHORT,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,[170.0],170.0,173.0,[160.0],160.0,,False,False,False,True,0.96,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,d13e272a45c51eb3,2026-05-27T03:52:40.183Z
PILOT-023,train,6a1feebb59359ea1faef19b7,SELL TMPV @399 SL 412 TGT 385-380,SELL TMPV @399 SL 412 TGT 385-380,NSE,INDIA_EQUITY,TRADE_ACTION,OPEN_SHORT,SINGLE_INSTRUMENT,,TMPV,"[""TMPV""]",,,,SHORT,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,[399.0],399.0,412.0,"[385.0, 380.0]",385.0,380.0,False,False,False,True,0.96,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,662714b23551d56a,2026-06-03T09:07:07.683Z
PILOT-008,train,6a226044109e0591bbf6ef03,50% SELL NIFTY @23540  TGT 23400-23300,50% SELL NIFTY @23540 TGT 23400-23300,Indian Indices,INDIA_INDEX,TRADE_ACTION,OPEN_SHORT,SINGLE_INSTRUMENT,,NIFTY,"[""NIFTY""]",,,,SHORT,50.0,MODEL_ALLOCATION,,EXPLICIT_PERCENT,[23540.0],23540.0,,"[23400.0, 23300.0]",23400.0,23300.0,False,False,False,True,0.97,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,a4cfb8d1f79bc229,2026-06-05T05:36:04.748Z
PILOT-165,train,6a19093559359ea1faee9e62,SELL COPPER (JUN) @1358 SL 1366 TGT 1340-1332,SELL COPPER (JUN) @1358 SL 1366 TGT 1340-1332,MCX,INDIA_COMMODITY,TRADE_ACTION,OPEN_SHORT,SINGLE_INSTRUMENT,,COPPER,"[""COPPER""]",JUN,,,SHORT,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,[1358.0],1358.0,1366.0,"[1340.0, 1332.0]",1340.0,1332.0,False,False,False,True,0.96,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,fdf2fc1a3e977e40,2026-05-29T03:34:13.083Z
PILOT-284,train,6a224a11109e0591bbf6e7f0,SELL SBIN @994 SL 1006 TGT 982-972,SELL SBIN @994 SL 1006 TGT 982-972,NSE,INDIA_EQUITY,TRADE_ACTION,OPEN_SHORT,SINGLE_INSTRUMENT,,SBIN,"[""SBIN""]",,,,SHORT,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,[994.0],994.0,1006.0,"[982.0, 972.0]",982.0,972.0,False,False,False,True,0.96,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,2081aa7fcd5fd3bd,2026-06-05T04:01:21.191Z
PILOT-180,train,6a1ff5d159359ea1faef1a3e,SELL SBIN @979 SL 988 TGT 952- 942,SELL SBIN @979 SL 988 TGT 952- 942,NSE,INDIA_EQUITY,TRADE_ACTION,OPEN_SHORT,SINGLE_INSTRUMENT,,SBIN,"[""SBIN""]",,,,SHORT,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,[979.0],979.0,988.0,"[952.0, 942.0]",952.0,942.0,False,False,False,True,0.96,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,dc8925775b295a81,2026-06-03T09:37:21.168Z
PILOT-286,train,6a2679f6109e0591bbf72b55,50% SELL CRUDEMINI @9100 SL 9200 TGT 8800-8600,50% SELL CRUDEMINI @9100 SL 9200 TGT 8800-8600,MCX,INDIA_COMMODITY,TRADE_ACTION,OPEN_SHORT,SINGLE_INSTRUMENT,,CRUDE_MINI,"[""CRUDE_MINI""]",,,,SHORT,50.0,MODEL_ALLOCATION,,EXPLICIT_PERCENT,[9100.0],9100.0,9200.0,"[8800.0, 8600.0]",8800.0,8600.0,False,False,False,True,0.97,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,ff85e43ea14d6670,2026-06-08T08:14:46.339Z
PILOT-252,train,6a1e9df759359ea1faeeeba7,SELL INFY @1268 SL 1281 TGT 1230-1200,SELL INFY @1268 SL 1281 TGT 1230-1200,NSE,INDIA_EQUITY,TRADE_ACTION,OPEN_SHORT,SINGLE_INSTRUMENT,,INFY,"[""INFY""]",,,,SHORT,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,[1268.0],1268.0,1281.0,"[1230.0, 1200.0]",1230.0,1200.0,False,False,False,True,0.96,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,ff30567e74c4e963,2026-06-02T09:10:15.669Z
PILOT-010,train,6a166eefdfef2e015044d1ee,SELL TMPV @385 SL 393 TGT 372-362,SELL TMPV @385 SL 393 TGT 372-362,NSE,INDIA_EQUITY,TRADE_ACTION,OPEN_SHORT,SINGLE_INSTRUMENT,,TMPV,"[""TMPV""]",,,,SHORT,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,[385.0],385.0,393.0,"[372.0, 362.0]",372.0,362.0,False,False,False,True,0.96,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,f6f379fe189fd2f8,2026-05-27T04:11:27.548Z
PILOT-082,train,6a1519d6835de84db36987fa,SELL HINDALCO(JUNE) @1114 SL 1125  TGT 1100-1082,SELL HINDALCO(JUNE) @1114 SL 1125 TGT 1100-1082,NSE,INDIA_EQUITY,TRADE_ACTION,OPEN_SHORT,SINGLE_INSTRUMENT,,HINDALCO,"[""HINDALCO""]",JUN,,,SHORT,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,[1114.0],1114.0,1125.0,"[1100.0, 1082.0]",1100.0,1082.0,False,False,False,True,0.96,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,aa0f51689662cbc8,2026-05-26T03:56:06.079Z
PILOT-127,train,6a19ecde59359ea1faeeb857,Sell Russell @ 2919 with SL 2943 for target 2882-2856,Sell Russell @ 2919 with SL 2943 for target 2882-2856,International Market,GLOBAL_INDEX_OR_MACRO,TRADE_ACTION,OPEN_SHORT,SINGLE_INSTRUMENT,,RUSSELL,"[""RUSSELL""]",,,,SHORT,100.0,MODEL_ALLOCATION,,DEFAULT_FULL_ALLOCATION,[2919.0],2919.0,2943.0,"[2882.0, 2856.0]",2882.0,2856.0,False,False,False,True,0.96,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,948efc7e48b9193d,2026-05-29T19:45:34.271Z
PILOT-298,train,6a3d45c156a63e397cfcdffc,Day traders 50% Profit book in copper @ 6.05,Day traders 50% Profit book in copper @ 6.05,International Market,GLOBAL_COMMODITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,COPPER,"[""COPPER""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[6.05],6.05,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,51cd6c91f3889758,2026-06-25T15:14:09.407Z
PILOT-233,train,6a2bd060b0b2fbc3f68c5d88,50% PROFIT BOOK IN ADANIPORTS@1821,50% PROFIT BOOK IN ADANIPORTS @1821,NSE,INDIA_EQUITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,ADANIPORTS,"[""ADANIPORTS""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[1821.0],1821.0,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,740305d160295c68,2026-06-12T09:24:48.766Z
PILOT-050,train,6a15a152dfef2e015044c01d,Book 50% profit in AVGO @ 425,Book 50% profit in AVGO @ 425,International Market,GLOBAL_EQUITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,AVGO,"[""AVGO""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[425.0],425.0,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,a671740167f3c41b,2026-05-26T13:34:10.067Z
PILOT-203,train,6a13db2f835de84db3697955,50% PROFIT BOOK IN RBLBANK @345.50,50% PROFIT BOOK IN RBLBANK @345.50,NSE,INDIA_EQUITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,RBLBANK,"[""RBLBANK""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[345.5],345.5,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,e924b3b31011835b,2026-05-25T05:16:31.580Z
PILOT-051,train,6a34d1ce1226b8e7029df167,50% PROFIT BOOK IN LAURUSLABS@1400,50% PROFIT BOOK IN LAURUSLABS @1400,NSE,INDIA_EQUITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,LAURUSLABS,"[""LAURUSLABS""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[1400.0],1400.0,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,19f9ea48ef439ba6,2026-06-19T05:21:18.806Z
PILOT-222,train,6a38bdd01226b8e7029e3872,50% PROFIT BOOK IN PFC@438.25,50% PROFIT BOOK IN PFC @438.25,NSE,INDIA_EQUITY,TRADE_ACTION,REDUCE_POSITION,SINGLE_INSTRUMENT,,PFC,"[""PFC""]",,,,,50.0,CURRENT_HOLDING,0.5,EXPLICIT_PERCENT,[438.25],438.25,,[],,,False,False,False,True,0.99,False,CURATED_PILOT,ASSISTANT_CURATED_RULE_REVIEW,7ddd5341a88b48d0,2026-06-22T04:45:04.105Z
